id	num
SoyZH13_snoRNA_230	57
SoyZH13_03G243404	78
SoyZH13_03G243403	157
SoyZH13_03G243402	198
SoyZH13_snoRNA_208	202
SoyZH13_03G061901	236
SoyZH13_snoRNA_229	236
SoyZH13_03G056600	245
SoyZH13_03G243401	248
SoyZH13_03G061900	369
SoyZH13_03G055904	380
SoyZH13_03G056601	393
SoyZH13_03G243400	455
SoyZH13_03G190701	494
SoyZH13_03G190700	505
SoyZH13_03G190702	517
SoyZH13_03G190600	527
SoyZH13_03G243300	528
SoyZH13_03G190500	576
SoyZH13_03G189802	579
SoyZH13_03G222300	594
SoyZH13_03G055903	595
SoyZH13_03G189801	597
SoyZH13_03G190400	602
SoyZH13_03G190000	607
SoyZH13_03G190100	608
SoyZH13_snoRNA_219	614
SoyZH13_03G190300	616
SoyZH13_03G190200	622
SoyZH13_03G189800	634
SoyZH13_03G191000	642
SoyZH13_03G243200	659
SoyZH13_03G189700	667
SoyZH13_03G191100	671
SoyZH13_miRNA_063	672
SoyZH13_03G200400	673
SoyZH13_03G243001	687
SoyZH13_03G189600	692
SoyZH13_snoRNA_291	692
SoyZH13_03G191300	695
SoyZH13_03G222700	706
SoyZH13_03G240800	714
SoyZH13_03G222600	720
SoyZH13_03G191200	725
SoyZH13_03G191400	725
SoyZH13_03G200500	728
SoyZH13_03G197102	730
SoyZH13_03G240900	730
SoyZH13_03G200600	733
SoyZH13_03G222100	734
SoyZH13_03G191600	735
SoyZH13_03G197101	736
SoyZH13_03G197500	736
SoyZH13_03G230700	738
SoyZH13_03G210000	739
SoyZH13_03G230200	742
SoyZH13_03G229700	746
SoyZH13_03G229701	747
SoyZH13_03G210100	752
SoyZH13_03G197600	754
SoyZH13_03G097601	757
SoyZH13_snoRNA_209	757
SoyZH13_03G165200	760
SoyZH13_03G229600	760
SoyZH13_tRNA_0102	760
SoyZH13_03G197700	762
SoyZH13_03G221801	763
SoyZH13_snRNA_019	765
SoyZH13_03G198200	766
SoyZH13_03G197900	767
SoyZH13_03G204400	767
SoyZH13_03G222800	768
SoyZH13_03G229500	769
SoyZH13_03G241200	769
SoyZH13_snRNA_020	769
SoyZH13_03G183000	771
SoyZH13_03G191700	771
SoyZH13_03G204500	771
SoyZH13_03G191901	772
SoyZH13_03G242900	772
SoyZH13_tRNA_0112	772
SoyZH13_03G241100	773
SoyZH13_03G191900	775
SoyZH13_03G222200	776
SoyZH13_03G230100	776
SoyZH13_03G182900	778
SoyZH13_03G209200	778
SoyZH13_03G222900	778
SoyZH13_snRNA_021	778
SoyZH13_03G209100	780
SoyZH13_03G222000	780
SoyZH13_03G183200	781
SoyZH13_03G197100	782
SoyZH13_03G241000	782
SoyZH13_03G230300	783
SoyZH13_03G209000	784
SoyZH13_03G221802	784
SoyZH13_03G223000	784
SoyZH13_03G191800	785
SoyZH13_03G221800	786
SoyZH13_03G222500	786
SoyZH13_03G192000	787
SoyZH13_03G200700	787
SoyZH13_03G210200	787
SoyZH13_03G230000	788
SoyZH13_03G196700	789
SoyZH13_03G204700	789
SoyZH13_03G230500	789
SoyZH13_03G240700	790
SoyZH13_03G183100	791
SoyZH13_03G207901	792
SoyZH13_03G204300	793
SoyZH13_03G221600	793
SoyZH13_03G209700	796
SoyZH13_03G210300	796
SoyZH13_snoRNA_237	796
SoyZH13_03G209900	797
SoyZH13_03G230600	798
SoyZH13_tRNA_0114	798
SoyZH13_03G196800	799
SoyZH13_03G209300	799
SoyZH13_03G240400	799
SoyZH13_03G192100	800
SoyZH13_03G196600	801
SoyZH13_03G189500	803
SoyZH13_03G196500	803
SoyZH13_03G243000	803
SoyZH13_03G097700	805
SoyZH13_03G205100	805
SoyZH13_03G178701	806
SoyZH13_03G179300	806
SoyZH13_03G205200	807
SoyZH13_03G197702	809
SoyZH13_03G241400	812
SoyZH13_03G200100	814
SoyZH13_03G208400	814
SoyZH13_03G232400	815
SoyZH13_03G165100	817
SoyZH13_03G207500	817
SoyZH13_03G229400	818
SoyZH13_03G198000	819
SoyZH13_03G209800	820
SoyZH13_03G197000	822
SoyZH13_03G240500	822
SoyZH13_03G207900	823
SoyZH13_snoRNA_258	824
SoyZH13_03G196900	825
SoyZH13_03G204800	825
SoyZH13_03G197701	826
SoyZH13_03G221500	826
SoyZH13_03G055902	828
SoyZH13_03G179000	829
SoyZH13_03G198100	830
SoyZH13_03G232100	830
SoyZH13_03G240600	830
SoyZH13_03G204900	831
SoyZH13_tRNA_0100	831
SoyZH13_03G222400	835
SoyZH13_03G204600	836
SoyZH13_03G178700	838
SoyZH13_03G178900	841
SoyZH13_03G199900	842
SoyZH13_03G223100	842
SoyZH13_03G192900	843
SoyZH13_03G192101	844
SoyZH13_03G192200	844
SoyZH13_03G201001	844
SoyZH13_03G204200	846
SoyZH13_03G232300	846
SoyZH13_03G192600	847
SoyZH13_03G210600	848
SoyZH13_03G200200	849
SoyZH13_03G216300	849
SoyZH13_03G189400	851
SoyZH13_03G240300	851
SoyZH13_03G210400	852
SoyZH13_03G165400	854
SoyZH13_03G193100	855
SoyZH13_03G239901	855
SoyZH13_03G179200	860
SoyZH13_03G209600	860
SoyZH13_03G183400	861
SoyZH13_03G204100	862
SoyZH13_03G205300	862
SoyZH13_03G199600	863
SoyZH13_03G239800	863
SoyZH13_tRNA_0108	864
SoyZH13_03G223501	869
SoyZH13_03G205000	871
SoyZH13_03G207800	872
SoyZH13_03G192500	873
SoyZH13_03G210700	873
SoyZH13_03G206700	874
SoyZH13_03G200900	875
SoyZH13_03G207300	876
SoyZH13_03G201200	878
SoyZH13_03G228700	878
SoyZH13_tRNA_0110	878
SoyZH13_03G199800	879
SoyZH13_03G207405	879
SoyZH13_03G209500	879
SoyZH13_03G232500	879
SoyZH13_03G179500	880
SoyZH13_03G229300	880
SoyZH13_03G199700	881
SoyZH13_03G232600	883
SoyZH13_03G179400	884
SoyZH13_03G223500	884
SoyZH13_03G201000	885
SoyZH13_03G236100	885
SoyZH13_03G200000	888
SoyZH13_03G200800	888
SoyZH13_03G196400	889
SoyZH13_03G205600	889
SoyZH13_03G239900	889
SoyZH13_03G208300	890
SoyZH13_03G189300	892
SoyZH13_03G192300	892
SoyZH13_03G199200	892
SoyZH13_03G208000	893
SoyZH13_03G223600	896
SoyZH13_03G189201	897
SoyZH13_03G193200	897
SoyZH13_03G196300	897
SoyZH13_03G215300	898
SoyZH13_snRNA_022	898
SoyZH13_03G207600	899
SoyZH13_03G227700	899
SoyZH13_03G193600	903
SoyZH13_03G216200	904
SoyZH13_03G233500	904
SoyZH13_03G215400	906
SoyZH13_03G207402	907
SoyZH13_03G207404	907
SoyZH13_03G231800	907
SoyZH13_03G207401	908
SoyZH13_03G207403	908
SoyZH13_03G206500	909
SoyZH13_03G215500	909
SoyZH13_03G076100	911
SoyZH13_03G206900	912
SoyZH13_03G207400	913
SoyZH13_03G233200	913
SoyZH13_03G210500	915
SoyZH13_03G232801	915
SoyZH13_03G224400	916
SoyZH13_03G224500	916
SoyZH13_03G233100	916
SoyZH13_03G232800	917
SoyZH13_03G199300	920
SoyZH13_03G199400	920
SoyZH13_03G221401	920
SoyZH13_03G228800	920
SoyZH13_03G207700	922
SoyZH13_03G229200	922
SoyZH13_03G165000	923
SoyZH13_03G206000	923
SoyZH13_03G215700	923
SoyZH13_03G223200	923
SoyZH13_03G131100	925
SoyZH13_03G178800	925
SoyZH13_03G205500	926
SoyZH13_03G208800	926
SoyZH13_03G233400	926
SoyZH13_03G206600	927
SoyZH13_03G205700	929
SoyZH13_03G231900	929
SoyZH13_03G175101	930
SoyZH13_03G203700	930
SoyZH13_03G208900	930
SoyZH13_snoRNA_292	931
SoyZH13_03G178600	932
SoyZH13_03G174900	933
SoyZH13_03G229900	933
SoyZH13_snoRNA_293	934
SoyZH13_03G198800	935
SoyZH13_03G242400	935
SoyZH13_03G192800	936
SoyZH13_03G206800	936
SoyZH13_03G232000	936
SoyZH13_03G229000	938
SoyZH13_03G201400	939
SoyZH13_snoRNA_290	940
SoyZH13_03G203800	941
SoyZH13_03G164201	942
SoyZH13_03G196200	942
SoyZH13_03G198700	943
SoyZH13_03G224300	943
SoyZH13_03G242200	944
SoyZH13_03G242300	944
SoyZH13_tRNA_0107	945
SoyZH13_03G000100	947
SoyZH13_03G164800	948
SoyZH13_03G203900	948
SoyZH13_03G207000	948
SoyZH13_03G233300	948
SoyZH13_03G208700	950
SoyZH13_03G228900	950
SoyZH13_03G179501	953
SoyZH13_03G212801	953
SoyZH13_03G215900	953
SoyZH13_03G225000	955
SoyZH13_03G201300	956
SoyZH13_03G239700	956
SoyZH13_03G205400	957
SoyZH13_03G208100	958
