id	num
SoyZH13_18G136327	0
SoyZH13_18G136328	0
SoyZH13_18G136333	0
SoyZH13_18G136334	0
SoyZH13_18G136335	0
SoyZH13_18G136336	0
SoyZH13_18G136337	0
SoyZH13_18G136338	0
SoyZH13_18G136340	0
SoyZH13_18G136329	2
SoyZH13_18G136330	4
SoyZH13_18G136331	4
SoyZH13_18G136332	4
SoyZH13_18G142621	11
SoyZH13_18G136319	12
SoyZH13_18G136320	12
SoyZH13_18G136321	12
SoyZH13_18G136322	12
SoyZH13_18G136323	12
SoyZH13_18G136324	12
SoyZH13_18G136325	12
SoyZH13_18G136326	12
SoyZH13_18G146523	16
SoyZH13_18G146522	24
SoyZH13_18G142620	25
SoyZH13_18G146517	25
SoyZH13_18G146518	25
SoyZH13_18G146519	25
SoyZH13_18G146520	25
SoyZH13_18G146521	25
SoyZH13_18G146516	44
SoyZH13_18G154701	49
SoyZH13_18G146524	52
SoyZH13_18G136318	54
SoyZH13_18G146515	60
SoyZH13_18G146514	64
SoyZH13_18G146525	64
SoyZH13_18G146513	76
SoyZH13_18G154702	77
SoyZH13_18G146526	81
SoyZH13_18G146527	88
SoyZH13_18G136317	95
SoyZH13_18G146528	96
SoyZH13_18G136316	98
SoyZH13_18G146512	100
SoyZH13_snoRNA_1570	121
SoyZH13_18G136303	133
SoyZH13_18G136339	139
SoyZH13_18G146529	140
SoyZH13_18G136315	142
SoyZH13_18G146535	151
SoyZH13_18G146530	162
SoyZH13_18G136363	183
SoyZH13_18G146531	202
SoyZH13_18G146534	203
SoyZH13_18G136302	213
SoyZH13_18G146532	215
SoyZH13_18G146533	215
SoyZH13_18G136314	217
SoyZH13_18G136313	218
SoyZH13_18G136312	221
SoyZH13_18G142619	221
SoyZH13_18G136309	224
SoyZH13_18G136310	224
SoyZH13_18G136311	224
SoyZH13_18G136341	226
SoyZH13_18G136304	230
SoyZH13_18G142618	243
SoyZH13_18G136308	244
SoyZH13_18G146536	250
SoyZH13_18G136305	277
SoyZH13_18G142622	281
SoyZH13_18G146537	295
SoyZH13_18G136362	306
SoyZH13_18G146511	308
SoyZH13_18G136306	325
SoyZH13_18G136307	325
SoyZH13_18G154700	354
SoyZH13_18G146538	377
SoyZH13_18G000001	401
SoyZH13_18G136361	423
SoyZH13_18G136360	460
SoyZH13_18G136342	465
SoyZH13_18G136358	466
SoyZH13_18G136359	466
SoyZH13_18G146539	552
SoyZH13_18G142617	553
SoyZH13_18G154403	564
SoyZH13_18G142616	569
SoyZH13_18G142615	611
SoyZH13_18G136343	617
SoyZH13_18G142602	623
SoyZH13_18G142604	629
SoyZH13_18G142605	634
SoyZH13_18G142603	636
SoyZH13_18G142606	687
SoyZH13_18G142601	689
SoyZH13_18G142607	691
SoyZH13_18G142316	698
SoyZH13_18G142608	701
SoyZH13_18G132000	703
SoyZH13_18G142303	714
SoyZH13_18G142312	716
SoyZH13_18G142600	716
SoyZH13_18G146510	716
SoyZH13_18G154401	723
SoyZH13_18G142304	731
SoyZH13_18G154402	733
SoyZH13_snoRNA_1543	735
SoyZH13_18G142614	739
SoyZH13_18G106100	743
SoyZH13_18G142613	745
SoyZH13_18G136344	748
SoyZH13_18G142315	749
SoyZH13_18G106200	752
SoyZH13_18G047100	756
SoyZH13_18G136357	756
SoyZH13_18G046900	759
SoyZH13_18G047000	762
SoyZH13_18G129803	767
SoyZH13_18G105900	768
SoyZH13_18G109600	770
SoyZH13_18G046800	773
SoyZH13_18G142612	774
SoyZH13_18G142623	777
SoyZH13_18G142306	782
SoyZH13_18G142611	785
SoyZH13_18G136345	789
SoyZH13_18G047300	791
SoyZH13_18G047400	793
SoyZH13_18G142314	796
SoyZH13_18G136354	799
SoyZH13_18G142609	800
SoyZH13_18G146540	800
SoyZH13_18G085300	801
SoyZH13_18G047600	802
SoyZH13_18G136356	803
SoyZH13_18G142313	803
SoyZH13_18G142305	805
SoyZH13_18G135200	809
SoyZH13_18G142307	815
SoyZH13_18G047700	818
SoyZH13_18G142309	839
SoyZH13_18G142610	840
SoyZH13_18G001101	842
SoyZH13_18G142310	842
SoyZH13_18G143206	842
SoyZH13_18G001300	843
SoyZH13_18G142308	844
SoyZH13_18G046700	845
SoyZH13_tRNA_0648	850
SoyZH13_18G136355	857
SoyZH13_18G142624	859
SoyZH13_18G142311	862
SoyZH13_18G047500	864
SoyZH13_18G001500	868
SoyZH13_18G130500	871
SoyZH13_18G136353	881
SoyZH13_18G001200	882
SoyZH13_18G146509	882
SoyZH13_18G105804	885
SoyZH13_snoRNA_1557	887
SoyZH13_18G142300	890
SoyZH13_18G001600	896
SoyZH13_18G129200	904
SoyZH13_snoRNA_1580	907
SoyZH13_18G136348	911
SoyZH13_18G142301	912
SoyZH13_18G269200	913
SoyZH13_18G001400	915
SoyZH13_18G129201	916
SoyZH13_snoRNA_1544	920
SoyZH13_18G000100	924
SoyZH13_18G046400	931
SoyZH13_18G046500	936
SoyZH13_18G085301	939
SoyZH13_18G106300	940
SoyZH13_18G136349	940
SoyZH13_18G001700	946
SoyZH13_18G047800	954
SoyZH13_18G130401	960
SoyZH13_18G004000	962
SoyZH13_18G129100	964
SoyZH13_18G109200	967
SoyZH13_18G136346	968
SoyZH13_18G003700	974
SoyZH13_18G142625	974
SoyZH13_18G046600	977
SoyZH13_18G142302	979
SoyZH13_18G136350	980
SoyZH13_18G105803	982
SoyZH13_18G146508	982
SoyZH13_18G003400	986
SoyZH13_18G000200	992
SoyZH13_18G136301	997
SoyZH13_18G003300	1000
SoyZH13_18G154703	1002
SoyZH13_18G136352	1004
SoyZH13_18G000600	1006
SoyZH13_18G104900	1006
SoyZH13_18G046200	1009
SoyZH13_18G102500	1013
SoyZH13_18G136351	1013
SoyZH13_18G003800	1014
SoyZH13_18G143207	1014
SoyZH13_18G002000	1016
SoyZH13_18G146507	1016
SoyZH13_18G008700	1018
SoyZH13_18G001100	1021
SoyZH13_18G102600	1023
SoyZH13_18G268700	1026
SoyZH13_18G001800	1028
SoyZH13_18G009000	1028
SoyZH13_18G268701	1029
SoyZH13_18G000500	1030
SoyZH13_18G002100	1030
SoyZH13_snoRNA_1540	1031
SoyZH13_18G091901	1036
SoyZH13_18G000400	1037
SoyZH13_18G016000	1038
SoyZH13_18G009600	1039
SoyZH13_18G146506	1039
SoyZH13_18G003200	1040
SoyZH13_18G003900	1041
SoyZH13_18G143303	1041
SoyZH13_tRNA_0687	1042
SoyZH13_18G004400	1043
SoyZH13_18G141904	1045
SoyZH13_18G000300	1046
SoyZH13_18G003600	1046
SoyZH13_18G008900	1048
SoyZH13_18G009100	1048
SoyZH13_18G047900	1048
SoyZH13_18G004100	1049
SoyZH13_18G008800	1049
SoyZH13_18G032600	1050
SoyZH13_18G004500	1051
SoyZH13_18G009800	1051
SoyZH13_18G001900	1052
SoyZH13_18G009500	1053
SoyZH13_18G105802	1055
SoyZH13_18G009700	1056
SoyZH13_18G019400	1056
SoyZH13_18G003100	1057
SoyZH13_18G004600	1059
SoyZH13_18G029200	1059
SoyZH13_18G141902	1060
SoyZH13_tRNA_0688	1060
SoyZH13_18G141903	1064
SoyZH13_18G000800	1066
SoyZH13_18G000900	1067
SoyZH13_18G105801	1067
SoyZH13_18G009101	1069
SoyZH13_18G004700	1070
SoyZH13_18G091902	1071
SoyZH13_18G004300	1073
SoyZH13_18G143205	1074
SoyZH13_18G018900	1077
SoyZH13_18G000700	1079
SoyZH13_18G146541	1079
SoyZH13_18G004800	1080
SoyZH13_18G102400	1081
SoyZH13_18G128705	1088
SoyZH13_18G146505	1088
SoyZH13_18G004801	1095
SoyZH13_18G141905	1095
SoyZH13_18G032700	1097
SoyZH13_snoRNA_1517	1098
SoyZH13_snoRNA_1569	1101
SoyZH13_snRNA_136	1101
SoyZH13_18G265600	1106
SoyZH13_18G105100	1107
SoyZH13_18G009300	1108
SoyZH13_18G002800	1109
SoyZH13_18G023400	1113
SoyZH13_18G003000	1114
SoyZH13_18G003500	1114
SoyZH13_18G009400	1115
SoyZH13_18G142000	1116
SoyZH13_18G267300	1116
SoyZH13_18G008100	1118
SoyZH13_18G009900	1120
SoyZH13_18G014302	1121
SoyZH13_18G196300	1121
SoyZH13_18G032400	1122
SoyZH13_18G005000	1124
SoyZH13_18G008600	1124
SoyZH13_18G029300	1124
SoyZH13_18G137301	1126
SoyZH13_18G002500	1129
SoyZH13_18G002400	1130
SoyZH13_snoRNA_1572	1130
SoyZH13_18G002900	1131
SoyZH13_18G008200	1131
SoyZH13_18G011800	1133
SoyZH13_18G002200	1134
SoyZH13_18G002700	1135
SoyZH13_18G106700	1135
SoyZH13_18G136347	1135
SoyZH13_18G011400	1136
SoyZH13_tRNA_0651	1136
SoyZH13_18G016200	1139
SoyZH13_18G011601	1142
SoyZH13_18G091702	1142
SoyZH13_18G267201	1142
SoyZH13_18G269101	1142
SoyZH13_18G091900	1143
SoyZH13_18G268800	1146
SoyZH13_18G004200	1147
SoyZH13_18G016300	1147
SoyZH13_18G268400	1151
SoyZH13_18G002600	1152
SoyZH13_18G016401	1152
SoyZH13_18G010201	1153
SoyZH13_18G015900	1155
SoyZH13_snoRNA_1554	1156
SoyZH13_18G129202	1158
SoyZH13_18G006000	1159
SoyZH13_18G016400	1159
SoyZH13_18G046100	1160
SoyZH13_18G109601	1160
SoyZH13_18G135201	1160
SoyZH13_18G011300	1161
SoyZH13_tRNA_0650	1161
SoyZH13_18G267600	1162
SoyZH13_tRNA_0685	1162
SoyZH13_18G012901	1163
SoyZH13_18G010100	1164
SoyZH13_18G023300	1165
SoyZH13_18G019500	1166
SoyZH13_tRNA_0649	1166
SoyZH13_18G154400	1168
SoyZH13_18G005600	1170
SoyZH13_18G015800	1170
SoyZH13_18G029100	1170
SoyZH13_18G033901	1170
SoyZH13_18G196200	1170
SoyZH13_tRNA_0689	1170
SoyZH13_18G009200	1172
SoyZH13_18G015600	1172
SoyZH13_18G048000	1172
SoyZH13_18G005900	1173
SoyZH13_18G267500	1174
SoyZH13_snoRNA_1589	1174
SoyZH13_18G128903	1177
SoyZH13_18G010202	1179
SoyZH13_18G015500	1180
SoyZH13_18G011100	1181
SoyZH13_18G264600	1181
SoyZH13_18G014301	1183
SoyZH13_18G018501	1184
SoyZH13_18G014600	1185
SoyZH13_18G129300	1185
SoyZH13_18G014900	1186
SoyZH13_18G011700	1187
SoyZH13_18G012900	1188
SoyZH13_18G048100	1188
SoyZH13_18G019100	1189
SoyZH13_18G265000	1189
SoyZH13_18G005200	1190
SoyZH13_18G008300	1190
SoyZH13_18G010000	1192
SoyZH13_18G143204	1193
SoyZH13_18G005800	1195
SoyZH13_18G108001	1195
SoyZH13_18G196400	1195
SoyZH13_18G011900	1199
SoyZH13_snoRNA_1563	1199
SoyZH13_snRNA_137	1199
SoyZH13_18G015400	1200
SoyZH13_tRNA_0652	1201
SoyZH13_18G034201	1203
SoyZH13_18G029500	1204
SoyZH13_18G004900	1206
SoyZH13_18G005700	1207
SoyZH13_18G011200	1207
SoyZH13_18G019600	1207
SoyZH13_18G129301	1208
SoyZH13_18G135101	1208
SoyZH13_18G011600	1210
SoyZH13_18G014700	1210
SoyZH13_18G012700	1211
SoyZH13_18G105400	1211
SoyZH13_18G267200	1211
SoyZH13_18G106400	1212
SoyZH13_18G265100	1212
SoyZH13_18G008400	1213
SoyZH13_18G034100	1214
SoyZH13_18G011500	1215
SoyZH13_18G091904	1215
SoyZH13_18G091903	1216
SoyZH13_18G264900	1216
SoyZH13_18G265400	1216
SoyZH13_18G264500	1217
SoyZH13_18G005500	1218
SoyZH13_18G034000	1218
SoyZH13_18G013900	1219
SoyZH13_18G028900	1219
SoyZH13_18G264700	1219
SoyZH13_18G034200	1220
SoyZH13_18G265500	1221
SoyZH13_18G265700	1223
SoyZH13_18G034300	1224
SoyZH13_18G013200	1225
SoyZH13_18G013800	1225
SoyZH13_18G015000	1225
SoyZH13_18G010200	1226
SoyZH13_18G015501	1227
SoyZH13_18G018500	1229
SoyZH13_snoRNA_1555	1229
SoyZH13_18G014300	1232
SoyZH13_18G016600	1232
SoyZH13_18G135100	1234
SoyZH13_18G012800	1235
SoyZH13_18G016900	1235
SoyZH13_18G012100	1241
SoyZH13_18G029000	1241
SoyZH13_18G137300	1241
SoyZH13_18G016500	1242
SoyZH13_18G015101	1243
SoyZH13_snoRNA_1505	1243
SoyZH13_18G269100	1245
SoyZH13_18G268600	1247
SoyZH13_18G135001	1248
SoyZH13_18G264400	1248
SoyZH13_18G108000	1250
SoyZH13_18G103800	1251
SoyZH13_18G005400	1252
SoyZH13_18G108002	1252
SoyZH13_18G268500	1252
SoyZH13_18G008000	1253
SoyZH13_18G105200	1253
SoyZH13_18G029400	1254
SoyZH13_18G105201	1254
SoyZH13_18G141907	1254
SoyZH13_18G016100	1256
SoyZH13_18G128801	1256
SoyZH13_18G016800	1258
SoyZH13_18G033900	1259
SoyZH13_18G054600	1261
SoyZH13_18G023200	1262
SoyZH13_18G019700	1263
SoyZH13_18G102201	1263
SoyZH13_snoRNA_1568	1263
SoyZH13_18G102300	1265
SoyZH13_18G019000	1272
SoyZH13_18G105300	1273
SoyZH13_18G196401	1274
SoyZH13_18G015100	1275
SoyZH13_18G034700	1275
SoyZH13_18G015200	1278
SoyZH13_18G106600	1279
SoyZH13_18G266700	1279
SoyZH13_18G032800	1280
SoyZH13_18G268101	1280
SoyZH13_18G127200	1281
SoyZH13_18G016700	1282
SoyZH13_18G128902	1283
SoyZH13_snoRNA_1542	1283
SoyZH13_18G268100	1284
SoyZH13_snoRNA_1581	1284
SoyZH13_18G006100	1285
SoyZH13_18G029600	1285
SoyZH13_snoRNA_1537	1286
SoyZH13_18G012500	1288
SoyZH13_18G012200	1289
SoyZH13_18G014000	1289
SoyZH13_18G134100	1290
SoyZH13_18G104100	1291
SoyZH13_18G264800	1291
SoyZH13_18G010500	1292
SoyZH13_18G054300	1292
SoyZH13_18G265200	1292
SoyZH13_tRNA_0686	1292
SoyZH13_18G012903	1294
SoyZH13_18G085400	1296
SoyZH13_18G034600	1297
SoyZH13_18G132401	1297
SoyZH13_18G267800	1297
SoyZH13_18G008500	1298
SoyZH13_18G107803	1298
SoyZH13_18G137201	1298
SoyZH13_18G268300	1298
SoyZH13_18G020400	1299
SoyZH13_18G023000	1300
SoyZH13_18G106701	1301
SoyZH13_18G033300	1303
SoyZH13_18G124300	1303
SoyZH13_18G143208	1303
SoyZH13_18G005300	1304
SoyZH13_18G012300	1304
SoyZH13_18G012400	1304
SoyZH13_18G032300	1304
SoyZH13_snoRNA_1548	1304
SoyZH13_18G007800	1305
SoyZH13_18G133500	1305
SoyZH13_18G109100	1307
SoyZH13_18G267700	1307
SoyZH13_18G023500	1308
SoyZH13_18G007900	1309
SoyZH13_18G125001	1310
SoyZH13_18G134002	1311
SoyZH13_18G143302	1314
SoyZH13_18G265900	1314
SoyZH13_18G054400	1315
SoyZH13_18G017100	1316
SoyZH13_18G141901	1316
SoyZH13_18G143203	1317
SoyZH13_18G007600	1318
SoyZH13_18G023100	1318
SoyZH13_18G010400	1319
SoyZH13_18G013500	1319
SoyZH13_18G132402	1319
SoyZH13_18G257000	1319
SoyZH13_18G007700	1320
SoyZH13_18G028700	1320
SoyZH13_18G142630	1321
SoyZH13_18G019800	1322
SoyZH13_18G131200	1322
SoyZH13_18G021300	1323
SoyZH13_18G034800	1324
SoyZH13_18G267100	1324
SoyZH13_18G020000	1325
SoyZH13_18G054301	1325
SoyZH13_18G142629	1325
SoyZH13_18G266801	1326
SoyZH13_18G006200	1330
SoyZH13_18G007200	1330
SoyZH13_18G114702	1330
SoyZH13_18G027600	1332
SoyZH13_18G103700	1333
SoyZH13_18G017000	1334
SoyZH13_18G104401	1334
SoyZH13_18G024000	1335
SoyZH13_18G143400	1335
SoyZH13_18G018300	1336
SoyZH13_18G196100	1337
SoyZH13_18G108100	1338
SoyZH13_18G139200	1338
SoyZH13_18G101400	1339
SoyZH13_18G131300	1339
SoyZH13_18G146504	1339
SoyZH13_18G267900	1339
SoyZH13_18G013400	1340
SoyZH13_18G042201	1340
SoyZH13_18G142628	1340
SoyZH13_18G012902	1341
SoyZH13_18G054800	1341
SoyZH13_18G267000	1341
SoyZH13_18G020100	1343
SoyZH13_18G020500	1343
SoyZH13_snoRNA_1549	1344
SoyZH13_18G017600	1345
SoyZH13_18G032900	1346
SoyZH13_18G134501	1347
SoyZH13_18G025000	1348
SoyZH13_18G139400	1348
SoyZH13_18G264300	1348
SoyZH13_snoRNA_1573	1348
SoyZH13_18G020600	1349
SoyZH13_18G028600	1349
SoyZH13_18G029700	1350
SoyZH13_18G019900	1351
SoyZH13_18G091701	1351
SoyZH13_18G023800	1352
SoyZH13_18G033000	1352
SoyZH13_18G103600	1352
SoyZH13_snoRNA_1575	1353
SoyZH13_18G128800	1354
SoyZH13_18G011000	1359
SoyZH13_18G032201	1360
SoyZH13_18G034500	1360
SoyZH13_snoRNA_1567	1360
SoyZH13_18G107802	1361
SoyZH13_18G054700	1362
SoyZH13_18G101500	1362
SoyZH13_18G029800	1363
SoyZH13_snoRNA_1541	1363
SoyZH13_snoRNA_1590	1363
SoyZH13_18G091408	1364
SoyZH13_18G130701	1365
SoyZH13_18G114701	1370
SoyZH13_18G143500	1370
SoyZH13_18G033200	1371
SoyZH13_18G035900	1374
SoyZH13_18G006300	1375
SoyZH13_18G136300	1377
SoyZH13_18G143800	1377
SoyZH13_18G046000	1378
SoyZH13_18G108601	1378
SoyZH13_18G141906	1378
SoyZH13_18G266800	1378
SoyZH13_18G113301	1379
SoyZH13_18G143600	1379
SoyZH13_18G010600	1380
SoyZH13_18G049600	1380
SoyZH13_18G022100	1381
SoyZH13_18G219600	1381
SoyZH13_18G006500	1383
SoyZH13_18G106801	1383
SoyZH13_18G117601	1383
SoyZH13_18G143200	1383
SoyZH13_18G266000	1383
SoyZH13_18G120800	1384
SoyZH13_18G054500	1385
SoyZH13_18G124402	1385
SoyZH13_18G007300	1386
SoyZH13_snoRNA_1504	1386
SoyZH13_18G037900	1388
SoyZH13_18G017400	1390
SoyZH13_18G029900	1390
SoyZH13_18G020300	1391
SoyZH13_18G010800	1392
SoyZH13_18G091905	1392
SoyZH13_18G020700	1393
SoyZH13_18G114703	1393
SoyZH13_18G147700	1393
SoyZH13_18G017500	1394
SoyZH13_snoRNA_1565	1394
SoyZH13_18G137700	1396
SoyZH13_18G143304	1396
SoyZH13_18G006801	1398
SoyZH13_18G024100	1398
SoyZH13_18G137504	1398
SoyZH13_18G091409	1401
SoyZH13_18G137505	1401
SoyZH13_18G006800	1402
SoyZH13_18G032000	1402
SoyZH13_18G132400	1403
SoyZH13_18G107801	1404
SoyZH13_18G028300	1405
SoyZH13_18G017200	1406
SoyZH13_18G021600	1406
SoyZH13_18G020200	1408
SoyZH13_18G032100	1408
SoyZH13_18G018100	1409
SoyZH13_18G034900	1410
SoyZH13_18G117600	1410
SoyZH13_18G128901	1410
SoyZH13_18G006600	1411
SoyZH13_18G020800	1411
SoyZH13_18G038200	1411
SoyZH13_18G006802	1412
SoyZH13_18G141900	1412
SoyZH13_18G023900	1413
SoyZH13_18G114700	1413
SoyZH13_18G021500	1414
SoyZH13_18G041000	1414
SoyZH13_18G014500	1415
SoyZH13_18G091700	1415
SoyZH13_18G124401	1415
SoyZH13_18G130706	1415
SoyZH13_snoRNA_1550	1415
SoyZH13_18G033100	1417
SoyZH13_18G023600	1420
SoyZH13_18G133203	1420
SoyZH13_18G114704	1421
SoyZH13_18G021400	1425
SoyZH13_18G027700	1425
SoyZH13_18G021700	1426
SoyZH13_18G105800	1426
SoyZH13_18G104000	1427
SoyZH13_18G256600	1427
SoyZH13_18G022800	1428
SoyZH13_18G031901	1429
SoyZH13_18G269000	1429
SoyZH13_18G021200	1430
SoyZH13_18G031702	1430
SoyZH13_18G045900	1430
SoyZH13_18G103900	1430
SoyZH13_tRNA_0667	1431
SoyZH13_snoRNA_1574	1431
SoyZH13_18G135600	1432
SoyZH13_18G266900	1432
SoyZH13_18G010900	1434
SoyZH13_18G054200	1435
SoyZH13_18G114600	1435
SoyZH13_18G137503	1435
SoyZH13_18G040800	1436
SoyZH13_18G049700	1436
SoyZH13_tRNA_0672	1436
SoyZH13_snoRNA_1524	1436
SoyZH13_snoRNA_1564	1436
SoyZH13_18G027900	1437
SoyZH13_18G050100	1437
SoyZH13_18G137502	1437
SoyZH13_18G264100	1438
SoyZH13_18G264200	1438
SoyZH13_18G032200	1439
SoyZH13_18G109602	1439
SoyZH13_18G017700	1440
SoyZH13_18G028400	1441
SoyZH13_18G132900	1441
SoyZH13_18G017300	1442
SoyZH13_18G027500	1442
SoyZH13_18G092100	1442
SoyZH13_18G027800	1444
SoyZH13_18G031900	1444
SoyZH13_18G040900	1445
SoyZH13_18G113300	1445
SoyZH13_18G256400	1447
SoyZH13_18G031800	1448
SoyZH13_18G034400	1448
SoyZH13_18G256800	1448
SoyZH13_18G013700	1449
SoyZH13_18G024900	1449
SoyZH13_18G101900	1450
SoyZH13_18G007000	1451
SoyZH13_18G021000	1451
SoyZH13_18G028100	1451
SoyZH13_18G027300	1452
SoyZH13_18G120500	1452
SoyZH13_miRNA_317	1452
SoyZH13_18G024300	1453
SoyZH13_18G028000	1453
SoyZH13_18G021801	1454
SoyZH13_18G101800	1454
SoyZH13_18G006400	1455
SoyZH13_18G124600	1455
SoyZH13_18G028200	1456
SoyZH13_18G101300	1456
SoyZH13_18G028500	1458
SoyZH13_18G130501	1458
SoyZH13_18G150900	1458
SoyZH13_18G124400	1459
SoyZH13_18G132801	1459
SoyZH13_18G135900	1459
SoyZH13_18G038100	1460
SoyZH13_miRNA_300	1461
SoyZH13_18G048200	1462
SoyZH13_18G113400	1462
SoyZH13_18G143202	1462
SoyZH13_18G266101	1462
SoyZH13_18G114000	1463
SoyZH13_18G109900	1464
SoyZH13_18G113404	1467
SoyZH13_18G146502	1467
SoyZH13_18G107400	1469
SoyZH13_18G041100	1471
SoyZH13_18G139500	1472
SoyZH13_18G017800	1473
SoyZH13_18G024400	1473
SoyZH13_18G113403	1473
SoyZH13_18G131100	1473
SoyZH13_18G102000	1474
SoyZH13_18G151001	1474
SoyZH13_18G101200	1475
SoyZH13_18G021802	1476
SoyZH13_18G038300	1476
SoyZH13_18G091407	1476
SoyZH13_18G007401	1477
SoyZH13_18G146501	1477
SoyZH13_18G045801	1478
SoyZH13_snoRNA_1533	1478
SoyZH13_18G033400	1479
SoyZH13_18G038000	1479
SoyZH13_18G137302	1479
SoyZH13_18G007500	1480
SoyZH13_18G042000	1481
SoyZH13_18G256300	1481
SoyZH13_18G266100	1481
SoyZH13_18G113202	1483
SoyZH13_18G143201	1483
SoyZH13_18G092401	1484
SoyZH13_snoRNA_1545	1484
SoyZH13_18G031701	1485
SoyZH13_tRNA_0682	1485
SoyZH13_18G106800	1486
SoyZH13_18G266600	1486
SoyZH13_tRNA_0683	1486
SoyZH13_18G037700	1489
SoyZH13_18G143209	1490
SoyZH13_snoRNA_1561	1490
SoyZH13_18G007400	1491
