id	num
SoyZH13_19G062207	9
SoyZH13_19G062208	9
SoyZH13_19G062209	9
SoyZH13_19G062210	9
SoyZH13_19G062206	26
SoyZH13_19G062205	35
SoyZH13_19G062211	99
SoyZH13_19G062212	99
SoyZH13_19G248105	129
SoyZH13_19G248104	132
SoyZH13_19G248103	137
SoyZH13_19G062204	213
SoyZH13_19G248102	213
SoyZH13_19G062202	407
SoyZH13_19G062203	407
SoyZH13_snoRNA_1662	491
SoyZH13_19G062201	494
SoyZH13_19G163101	516
SoyZH13_19G163102	549
SoyZH13_19G052607	617
SoyZH13_19G187600	617
SoyZH13_19G052603	618
SoyZH13_19G052606	622
SoyZH13_19G052604	638
SoyZH13_19G052605	638
SoyZH13_TSU_224	653
SoyZH13_TSU_226	654
SoyZH13_19G187401	655
SoyZH13_TSU_225	655
SoyZH13_TSU_227	655
SoyZH13_TSU_228	655
SoyZH13_19G248101	656
SoyZH13_TSU_223	657
SoyZH13_TSU_230	657
SoyZH13_TSU_229	660
SoyZH13_TSU_231	663
SoyZH13_TSU_221	664
SoyZH13_TSU_222	665
SoyZH13_19G163103	666
SoyZH13_TSU_232	670
SoyZH13_TSU_233	673
SoyZH13_19G163100	680
SoyZH13_TSU_234	681
SoyZH13_TSU_235	688
SoyZH13_TSU_220	691
SoyZH13_19G187400	692
SoyZH13_TSU_219	694
SoyZH13_TSU_236	695
SoyZH13_TSU_127	706
SoyZH13_TSU_128	708
SoyZH13_TSU_237	709
SoyZH13_TSU_129	710
SoyZH13_TSU_130	712
SoyZH13_TSU_131	712
SoyZH13_TSU_137	714
SoyZH13_TSU_138	714
SoyZH13_TSU_133	715
SoyZH13_TSU_132	716
SoyZH13_TSU_134	716
SoyZH13_TSU_135	718
SoyZH13_TSU_139	719
SoyZH13_TSU_119	721
SoyZH13_TSU_136	721
SoyZH13_TSU_126	722
SoyZH13_TSU_117	723
SoyZH13_TSU_118	723
SoyZH13_TSU_140	723
SoyZH13_TSU_120	725
SoyZH13_TSU_238	725
SoyZH13_TSU_121	726
SoyZH13_TSU_116	729
SoyZH13_TSU_125	730
SoyZH13_TSU_115	732
SoyZH13_TSU_124	732
SoyZH13_TSU_218	732
SoyZH13_TSU_114	733
SoyZH13_TSU_122	733
SoyZH13_TSU_123	733
SoyZH13_TSU_141	733
SoyZH13_TSU_113	735
SoyZH13_TSU_239	737
SoyZH13_19G187300	739
SoyZH13_TSU_112	739
SoyZH13_TSU_142	744
SoyZH13_TSU_240	744
SoyZH13_19G052602	749
SoyZH13_19G125406	749
SoyZH13_TSU_217	751
SoyZH13_TSU_241	751
SoyZH13_TSU_143	753
SoyZH13_TSU_242	755
SoyZH13_TSU_111	758
SoyZH13_TSU_216	759
SoyZH13_19G213400	760
SoyZH13_TSU_243	762
SoyZH13_TSU_144	763
SoyZH13_19G213200	766
SoyZH13_TSU_145	766
SoyZH13_TSU_146	766
SoyZH13_TSU_147	767
SoyZH13_TSU_244	767
SoyZH13_19G212702	770
SoyZH13_TSU_148	770
SoyZH13_19G213100	771
SoyZH13_TSU_149	771
SoyZH13_19G125405	773
SoyZH13_19G162602	773
SoyZH13_TSU_245	773
SoyZH13_TSU_150	775
SoyZH13_19G125407	776
SoyZH13_TSU_246	776
SoyZH13_19G212703	777
SoyZH13_19G213000	777
SoyZH13_19G213501	777
SoyZH13_19G226800	777
SoyZH13_TSU_110	778
SoyZH13_TSU_151	779
SoyZH13_TSU_247	782
SoyZH13_19G052100	783
SoyZH13_TSU_211	783
SoyZH13_TSU_248	785
SoyZH13_TSU_212	787
SoyZH13_TSU_152	789
SoyZH13_19G226700	791
SoyZH13_TSU_249	791
