id	num
SoyZH13_08G247602	0
SoyZH13_snoRNA_686	0
SoyZH13_snoRNA_687	0
SoyZH13_snoRNA_716	19
SoyZH13_08G250702	31
SoyZH13_snoRNA_715	68
SoyZH13_snoRNA_685	169
SoyZH13_08G250703	249
SoyZH13_08G250704	341
SoyZH13_snoRNA_709	346
SoyZH13_08G079004	391
SoyZH13_snoRNA_688	471
SoyZH13_08G345303	491
SoyZH13_08G079003	492
SoyZH13_snRNA_065	494
SoyZH13_snoRNA_714	505
SoyZH13_tRNA_0286	511
SoyZH13_snRNA_066	516
SoyZH13_snRNA_067	535
SoyZH13_08G330000	536
SoyZH13_08G329600	537
SoyZH13_08G329800	566
SoyZH13_08G329700	571
SoyZH13_08G329301	582
SoyZH13_08G329500	582
SoyZH13_08G329900	584
SoyZH13_08G079005	588
SoyZH13_08G329400	595
SoyZH13_08G079002	607
SoyZH13_08G079700	619
SoyZH13_08G329300	649
SoyZH13_08G345302	651
SoyZH13_08G330100	656
SoyZH13_08G248900	665
SoyZH13_08G330300	675
SoyZH13_08G079701	681
SoyZH13_08G254201	690
SoyZH13_08G000100	703
SoyZH13_08G329200	715
SoyZH13_08G330400	722
SoyZH13_08G103700	724
SoyZH13_snoRNA_712	725
SoyZH13_08G329100	726
SoyZH13_08G158902	729
SoyZH13_08G064301	732
SoyZH13_08G103901	736
SoyZH13_08G033601	744
SoyZH13_08G103902	744
SoyZH13_08G254401	744
SoyZH13_08G033602	746
SoyZH13_snoRNA_702	746
SoyZH13_08G103600	747
SoyZH13_08G064400	748
SoyZH13_08G249000	749
SoyZH13_08G033600	753
SoyZH13_08G087500	756
SoyZH13_08G104300	761
SoyZH13_08G159400	762
SoyZH13_08G329000	767
SoyZH13_08G158903	768
SoyZH13_08G001700	773
SoyZH13_08G345301	776
SoyZH13_08G087400	777
SoyZH13_08G064401	779
SoyZH13_08G079000	784
SoyZH13_08G079001	784
SoyZH13_08G103701	784
SoyZH13_08G340400	785
SoyZH13_08G087600	786
SoyZH13_08G103702	786
SoyZH13_08G103900	786
SoyZH13_08G001201	789
SoyZH13_08G328701	794
SoyZH13_08G079800	799
SoyZH13_08G159500	799
SoyZH13_snoRNA_725	799
SoyZH13_08G249803	801
SoyZH13_08G159100	803
SoyZH13_08G078702	807
SoyZH13_08G001500	809
SoyZH13_miRNA_123	810
SoyZH13_08G328700	812
SoyZH13_08G001202	814
SoyZH13_08G159200	814
SoyZH13_08G345300	815
SoyZH13_08G064600	816
SoyZH13_08G003602	818
SoyZH13_08G001600	821
SoyZH13_08G330401	824
SoyZH13_08G003800	827
SoyZH13_08G017600	828
SoyZH13_08G003601	829
SoyZH13_08G078701	830
SoyZH13_tRNA_0271	831
SoyZH13_08G003600	833
SoyZH13_snoRNA_713	833
SoyZH13_08G158500	836
SoyZH13_08G000101	837
SoyZH13_08G091000	837
SoyZH13_08G103100	838
SoyZH13_08G253100	839
SoyZH13_08G158900	840
SoyZH13_08G158901	840
SoyZH13_08G158800	841
SoyZH13_08G078700	844
SoyZH13_08G086100	845
SoyZH13_08G090900	847
SoyZH13_08G251902	847
SoyZH13_08G159300	848
SoyZH13_snoRNA_697	848
SoyZH13_08G086201	849
SoyZH13_08G003801	850
SoyZH13_08G104700	850
SoyZH13_08G090800	852
SoyZH13_08G102801	852
SoyZH13_08G249301	853
SoyZH13_08G006200	854
SoyZH13_08G254400	854
SoyZH13_08G043400	856
SoyZH13_08G048100	856
SoyZH13_08G047800	858
SoyZH13_08G061601	858
SoyZH13_08G103101	858
SoyZH13_08G006000	859
SoyZH13_08G043205	859
SoyZH13_08G043204	860
SoyZH13_08G103000	860
