id	num
SoyZH13_14G140605	0
SoyZH13_14G140606	0
SoyZH13_14G140607	0
SoyZH13_14G140608	0
SoyZH13_snoRNA_1234	0
SoyZH13_snoRNA_1235	0
SoyZH13_snoRNA_1236	0
SoyZH13_14G147900	23
SoyZH13_14G140604	83
SoyZH13_snoRNA_1251	144
SoyZH13_14G140603	195
SoyZH13_14G102802	218
SoyZH13_14G000001	372
SoyZH13_14G140602	420
SoyZH13_14G000002	494
SoyZH13_14G000400	588
SoyZH13_14G001600	592
SoyZH13_14G001700	625
SoyZH13_14G142004	655
SoyZH13_14G001200	666
SoyZH13_14G142003	675
SoyZH13_miRNA_249	703
SoyZH13_snoRNA_1233	708
SoyZH13_14G190000	713
SoyZH13_14G001400	714
SoyZH13_14G190001	714
SoyZH13_14G001500	724
SoyZH13_14G001100	744
SoyZH13_snoRNA_1232	752
SoyZH13_14G149700	773
SoyZH13_14G000500	778
SoyZH13_14G001000	792
SoyZH13_14G002000	798
SoyZH13_14G000900	828
SoyZH13_14G034900	855
SoyZH13_14G015200	857
SoyZH13_14G002100	862
SoyZH13_14G034800	868
SoyZH13_14G111001	874
SoyZH13_14G034901	892
SoyZH13_14G111300	894
SoyZH13_14G003400	897
SoyZH13_14G004000	905
SoyZH13_14G004200	908
SoyZH13_14G002600	909
SoyZH13_14G004300	909
SoyZH13_14G002300	910
SoyZH13_14G002400	911
SoyZH13_14G003300	915
SoyZH13_14G015400	924
SoyZH13_14G002500	925
SoyZH13_snoRNA_1221	929
SoyZH13_14G015300	935
SoyZH13_14G003900	936
SoyZH13_14G002700	939
SoyZH13_14G034700	939
SoyZH13_snoRNA_1220	941
SoyZH13_14G003800	946
SoyZH13_14G010400	947
SoyZH13_14G035000	947
SoyZH13_14G010500	948
SoyZH13_14G010401	950
SoyZH13_14G003700	956
SoyZH13_14G000700	957
SoyZH13_tRNA_0527	957
SoyZH13_14G140601	964
SoyZH13_14G003200	965
SoyZH13_14G001900	966
SoyZH13_14G015100	966
SoyZH13_14G014900	967
SoyZH13_14G015500	971
SoyZH13_14G000600	974
SoyZH13_14G142005	982
SoyZH13_14G003100	983
SoyZH13_14G004900	983
SoyZH13_14G002900	986
SoyZH13_14G004400	987
SoyZH13_14G009900	988
SoyZH13_14G003500	990
SoyZH13_14G009901	990
SoyZH13_14G006400	995
SoyZH13_14G010000	997
SoyZH13_14G190300	998
SoyZH13_14G111402	1000
SoyZH13_14G013600	1006
SoyZH13_14G029600	1008
SoyZH13_snoRNA_1261	1014
SoyZH13_14G003600	1016
SoyZH13_14G014700	1017
SoyZH13_14G059600	1017
SoyZH13_14G120600	1017
SoyZH13_14G004800	1018
SoyZH13_14G002800	1019
SoyZH13_14G029500	1023
SoyZH13_14G009800	1024
SoyZH13_14G029700	1024
SoyZH13_14G015600	1027
SoyZH13_14G002901	1028
SoyZH13_14G013700	1029
SoyZH13_14G007001	1031
SoyZH13_snoRNA_1191	1037
SoyZH13_14G205900	1039
SoyZH13_14G004500	1043
SoyZH13_14G007100	1044
SoyZH13_14G140900	1044
SoyZH13_14G206000	1044
SoyZH13_14G013500	1045
SoyZH13_14G121302	1045
SoyZH13_14G014500	1049
SoyZH13_14G009400	1050
SoyZH13_14G004901	1051
SoyZH13_14G010200	1051
SoyZH13_14G010300	1052
SoyZH13_14G029800	1056
SoyZH13_14G112800	1056
SoyZH13_snRNA_101	1057
SoyZH13_14G007000	1060
SoyZH13_14G123800	1060
SoyZH13_14G167800	1060
SoyZH13_tRNA_0539	1061
SoyZH13_14G010700	1065
SoyZH13_14G006900	1069
